COD_DANE_DEPARTAMENTO;Departamento;Cod_sec retaria;SECRETARIA;COD_DANE_MUNICIPIO;MUNICIPIO;EST_ID;Codigo Dane EE;Nombre EE;SEDE_ID;Codigo Dane Sede;Nombre Sede;Dirección Sede;Zona
23;Córdoba;3781;CORDOBA;23807;Tierralta;20815;223807002022;CENTRO EDUCATIVO ANTILLANA;74914;223807000038;ESC NVA SANTA FE;VDA. LAS PAILAS;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13905;223670000574;CENT EDUC PATIO BONITO NORTE;76889;223670000663;ESC RUR MIX JEJEN;VDA. JEJEN;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13894;223670000043;CENT EDUC PLAZA BONITA;76705;223670000175;ESC RUR MIX STA ISABEL NORTE;VDA. SANTA ISABEL NORTE;RURAL
23;Córdoba;3781;CORDOBA;23350;La Apartada;20703;223466000671;CENT EDUC RUR MIX LA BALSA;72396;223466000671;CENT EDU LA BALSA;CORREG LA BALSA;RURAL
23;Córdoba;3781;CORDOBA;23682;San José de Uré;14606;223466001341;I.E. CORAZÓN DE MARÍA;76845;423466000939;ESCUELA NUEVA FLORIDA DEL FARO;VDA.  LA  CABAÑA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20818;223807002677;C.E. RURAL FRASQUILLO;74928;223807001255;ESC NVA STA CECILIA DE CRUSITO;CORRG. CRUSITO;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19841;223189000030;C.E. LA DRAGA;63448;223189000234;LAS  BALSAS;CAS LAS BALSAS;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13912;223670001414;CENTRO EDUCATIVO PALMAS VERDES;73957;223670001414;CENT EDUC PALMAS VERDES;VEREDA PALMAS VERDES;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20886;223807005145;ESC MONGARAKATADO;75103;223807005145;ESC MONGARAKATADO;COMUN MONGARAKATADO;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14834;223570001221;INSTITUCION EDUCATIVA PIÑALITO;63361;223570001221;INSTITUCION EDUCATIVA PIÑALITO;VDA PIÑALITO;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14217;223678000140;C.EDUC. ARROYO GRANDE ARRIBA;74149;223678000140;C. EDUC. ARROYO GRANDE ARRIBA;VEREDA ARROYO GRANDE ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19847;223189000978;CENT EDUC LOS MIMBRES CENTRO;61582;223189000188;ESC NVA LOS ALGODONES;CORREG MIMBRES ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19850;223189001583;IE EL SIGLO;61598;223189001699;ESC NVA EGIPTO;VDA EGIPTO;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20932;223079000051;INSTITUCION EDUCATIVA EL VIAJANO;75546;223079000051;CENT EDUC EL VIAJANO;CRRG EL VIAJANO;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14850;223574001225;CENTRO DOCENTE EL LIBANO;76082;223574001225;CENTRO EDUCATIVO EL LIBANO;EL LIBANO;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20935;223079000905;IE NTRA SRA DE FATIMA;75740;223079000247;ESC NVA LA INMACULADA;CRRG PRTO CÒRDOBA;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21020;223162000321;C.E. MIXTO SAN ANTONIO;70999;223162001034;ESC. MIXTA NUEVA EL PLAYON;VEREDA EL CEPILLO;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14771;223555000102;INSTITUCION EDUCATIVA PLAZA BONITA;73925;223555001893;C.EDUC.LA ARENA;VEREDA ARENA;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14775;223555000501;C.EDUC.EL REPARO;74078;223555000501;C.EDUC.EL REPARO;VEREDA REPARO;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13902;223670000515;INSTITUCION EDUCATIVA CRUZ CHIQUITA;76873;223670001481;ESCUELA RURAL MIXTA GUAYACANES NORTE;VDA. GUAYACANES NORTE;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20906;323855000419;INS EDU MUNICIPAL CATALINO GULFO;75473;123855000410;MIXTA NAZARETH;BARRIO JARAGUAY;URBANA
23;Córdoba;3781;CORDOBA;23300;Cotorra;20698;223417001955;CENT EDUC LOS AGUACATES;72368;223417001955;CENT EDUC LOS AGUACATES;CORREG LOS CEDROS;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14228;223678000506;C.EDUC. TREMENTINO ARRIBA;74362;223678000875;TREMENTINO MEDIO;CASERÍO TREMENTINO MEDIO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20814;223807001981;IE SAN CLEMENTE;74910;223807000704;ESC NVA BUENOS AIRES TUIS TUIS;VDA. BUENOS AIRES;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20838;123079000111;IE SAGARDO CORAZON DE JESUS;75530;123079001095;ESC URB MIX CENTENARIO POLICIA NACIONAL;CLL12CCRA18;URBANA
23;Córdoba;3781;CORDOBA;23090;Canalete;21012;223090000968;INSTITUCION EDUCATIVA BUENOS AIRES LAS PAVAS;75797;223090000518;ESC RUR MIX EL TOMATE;CORREGIMIENTO;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19829;223168000439;IE BTO ALFONSO LOPEZ PUMAREJO;63251;223168000072;CENT DOC RUR DE NIÑAS;CORREG ARACHE;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13899;223670000345;INSTITUCION EDUCATIVA CALLE LARGA;76860;223670000272;ESC RUR MIX FLORES DE MOCHA;COMUNIDAD FLORES DE MOCHA;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;14233;223672000181;INST. EDUC. NUESTRA SE¿ORA DEL ROSARIO;73983;223672000211;ESC. NUEVA DE CERRO PETRONA;VEREDA CERRO PETRONA;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20798;223419001014;C.E.LA APONDERANCIA;61619;223419001014;ESC RUR MIX LA  APONDERANCIA;CORREG.LA APONDERANCIA;RURAL
23;Córdoba;3781;CORDOBA;23464;Momil;20807;223464000339;INST EDUCATIVO SAN PEDRO CLAVER;63260;223464000053;ESC R. VARONES DE SABANETA;KRA 5 # 4- 14;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14799;223570000381;INSTITUCION EDUCATIVA CINTURA;75841;223570000909;CAFÉ PISAO;VDA CAFÉ PISAO;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19841;223189000030;C.E. LA DRAGA;63449;223189001109;ESC NVA LOS COCOS;VDA LOS COCOS;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14226;223678000450;INST. EDUC. SAN MIGUEL ABAJO;74351;223678000425;C. EDUC. RABO LARGO;VEREDA RABO LARGO;RURAL
23;Córdoba;3781;CORDOBA;23464;Momil;20807;223464000339;INST EDUCATIVO SAN PEDRO CLAVER;63262;223464000096;ESC NUEVA SACANA ABAJO;CORREG SACANA;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13904;223670000540;CENT EDUC PUEBLECITO SUR;76886;223670000183;ESC RUR MIX CRUZ DE MAYO;VDA. CRUZ DE MAYO;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13894;223670000043;CENT EDUC PLAZA BONITA;76703;223670001767;ESC RUR MIX ALTO SANTANA;VDA. ALTO SANTANA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20814;223807001981;IE SAN CLEMENTE;74908;223807002782;ESC NVA GURUMAL;VDA. GUARUMAL;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20903;223855000881;C.E. SANTO DOMINGO;75416;223855001488;FRANCISCO DE PAULA SANTANDER;CORREG. COCUELO;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26787;223068000091;CENT EDUC NTRA SRA DEL ROSARIO;75343;223068002507;ESC NVA SANTA ANA;VEREDA LOS NUEVO ORIENTE;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76307;223580001571;ESC NVA LA UNION;VDA LA BONGA;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14602;223466000875;CEN. EDC. DULCE NOMBRE DE JESUS;76637;223466000875;CEN. EDC. DULCE NOMBRE DE JESUS;CORREG.PUERTO NUEVO;RURAL
23;Córdoba;3781;CORDOBA;23586;Purísima;13887;223586000143;COMEJEN;76671;223586000143;COMEJEN;COMEJEN;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13913;223670001457;CENTRO EDUCATIVO EL PORVENIR;73961;223670000906;VILLA NUEVA;VDA. NUEVA VIDA;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;26646;223182000531;IE CACAOTAL;76026;223182000701;CENT DOC RUR SAN MATEO;CORREGIMIENTO DE SAN MATEO;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;13915;123672000054;INST. EDUC. JOSO ANTONIO GALAN;73970;123672000003;ESC. STA CATALINA;BARRIO SANTA CATALINA, CALLE ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;13916;223672000148;INST. EDUC. TOMAS SANTO;73974;223417001254;ESC. RUR. MIXTA PICA PICA;VEREDA LAS DELICIAS;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14398;223807000992;IE PALMIRA;75233;223807001034;ESC NVA SAN RAFAEL;VDA. SAN RAFAEL;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21009;223090000429;INSTITUCION EDUCATIVA QUEBRADA DE URANGO;75775;223090000429;INSTITUCION EDUCATIVA QUEBRADA DE URANGO;CORREG. QUEBRADA DE URANGO;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14630;223500000782;CENTRO EDUCATIVO PERPETUO SOCORRO;63084;223500000421;C.E. TINAS ARRIBA;VDA. TINAS ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14620;123500000389;INSTITUCION EDUCATIVA SAN JOSE DE MOÑITOS;63063;223500000456;ESCUELA NUEVA BAJO LA CIENAGA;VDA. BAJO LA CIENAGA;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13907;223670000647;CENT EDUC GARDENIA;76874;223670001431;ESCUELA RURAL MIXTA MAMON;VDA. EL MAMON;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;13916;223672000148;INST. EDUC. TOMAS SANTO;73976;223672000024;ESC. RUR. MIXTA DE TIJERETA;CORREG. DE TIJERETA;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21026;223162001166;C.E.COROZA LAS CA¿AS;63187;223162001166;C.E.COROZA LAS CAÑAS;VEREDA  COROZA LAS CAÑAS;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21019;223162000101;C.E.. EL CEDRO;70996;223162000038;ESC.RURAL  MIXTA ZAPAL;VEREDA EL ZAPAL;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13892;223670000019;IE TECN AGROP DORIBEL TARRA;76693;223670000892;ESC RUR MIX EL DIVIDIVI;COMUNIDAD EL DIVIDIVI;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14796;223570000275;C.E. NEIVA;75829;223570000275;C.E. NEIVA - SEDE PRINCIPAL;CGTO NEIVA;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14204;223675000068;CENTRO EDUCATIVO VILLA CLARA;61651;223675000262;VILLA FATIMA;VEREDA VILLA FATIMA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14570;223807005498;ESC NVA CHIDIMA;74746;223807000107;ESC NVA CHIDIMA;COMUN CHIDIMA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20823;223807003690;CENTRO EDUCATIVO SAGRADO CORAZON DE JESUS;74594;223807001298;ESC NVA ANTONIO NARIÑO;VDA. MAZAMORRA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14564;223807000101;ANTADO;74740;223807000101;ANTADO;VDA ANTADO;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19827;223168000081;IE SEBASTIAN SANCHEZ;63245;223168000277;ESC RUR MIX PIMIENTAL;VDA PIMIENTAL;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14218;223678000158;C.EDUC.ARROYO GRANDE ABAJO;74187;223678000158;C.EDUC. ARROYO GRANDE ABAJO;VEREDA ARROYO GRANDE ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19827;223168000081;IE SEBASTIAN SANCHEZ;63244;223168000315;ESC PUNTA VERDE;CORREG PUNTA VERDE;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13898;223670000256;IE STA LUCIA LOS CARRETOS;76855;223670001015;ESC RUR MIX EL DELIRIO;VDA. EL DELIRIO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14398;223807000992;IE PALMIRA;75232;223807003983;ESC NVA EL SALTILLO;VDA. EL SALTILLO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20905;223855001607;C.E. ANTONIA SANTOS;75431;223855001241;LOS ANGELES;CORREG. GUADUAL;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26788;223068000121;C.E. ALFONSO LOPEZ;75346;223068000121;C.E. ALFONSO LÒPEZ - SEDE PRINCIPAL;CORREG. ALFONSO LÒPEZ;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26786;223068000075;I.E. CECILIA;75332;223068000750;SAN JOSÉ DE SEHEVE;VDA. SEHEVE;RURAL
23;Córdoba;3781;CORDOBA;23300;Cotorra;20695;223417001041;CENT EDUC MORALITO;72363;223417002722;ESC NVA SAN PABLO;VDA PARCELAS DE SAN PABLO;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20705;123419000803;I.E. LOS CORDOBAS;72400;123419001206;EL MAMEY;VDA. EL MAMEY;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14766;123555000264;INST.EDUC.ALIANZA P. EL PROGRESO;73902;123555000272;SAGRADO CORAZON DE JESUS;CLL.16 NO.16-60;URBANA
23;Córdoba;3781;CORDOBA;23682;San José de Uré;14606;223466001341;I.E. CORAZÓN DE MARÍA;76650;223466002215;ESCUELA NVA. BOCA DE LA CRISTALINA;VDA.BOCA DE LACRISTALINA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14574;223686000043;INSTITUCION EDUCATIVA AMAURY GARC¿A BURGOS;74389;223686000507;LA CHAMARRA;CORREG. LA CHAMARRA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20824;223807003941;ESC RUR MIX PORREMIA;74595;223807003941;ESC RUR MIX PORREMIA;RESG IMAGADO;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21019;223162000101;C.E.. EL CEDRO;70995;223162000101;C.E.CENTRO EDUC. EL CEDRO;CACERIO EL CEDRO;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14216;223678000042;C.EDUC. CABUYA;74147;223678000026;COROZA ARRIBA;CASERÍO COROZA ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13903;223670000531;CENTRO EDUCATIVO SANTANDER;76879;223670001473;NUEVA COLOMBIA;VDA. NUEVA COLOMBIA;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;20939;223090000259;INSTITUCION EDUCATIVA MATA DE PLATANO;75768;223090000356;ESC NVA CORDOBITA CENTRAL;CORREGIMIENTO CORDOBITA CENTRAL;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19838;223189000056;CENT EDUC PUNTA DE YAÑEZ;63438;223189000111;ESC NVA PTO DE LA CRUZ;CAS PUERTO DE LA CRUZ;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14623;223500000341;I.E. RIO CEDRO;63075;223500000316;ESCUELA NUEVA ANTONIO NARIÑO;VDA. MURCIELAGAL;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19840;223189000137;CENT EDUC RUR BARRO PRIETO;63447;223189001044;ESC NVA LA MAYORIA;VDA MAYORIA;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21007;223090000321;INSTITUCION EDUCATIVA CADILLO;75764;223090000402;ESC RUR MIX PALO DE FRUTA;VEREDA PALO DE FRUTA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142238;223580000371;CENTRO EDUCATIVO SANTA ISABEL;76507;423580001198;ESC. NVA SGDO CORAZON DE JESUS;VDA SANTA FE;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;14233;223672000181;INST. EDUC. NUESTRA SE¿ORA DEL ROSARIO;73981;223672000512;ESC. NUEVA DE GRAU;VEREDA GRAU;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13913;223670001457;CENTRO EDUCATIVO EL PORVENIR;73960;223670001040;NUEVA VIDA;VDA. NUEVA VIDA;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14216;223678000042;C.EDUC. CABUYA;74145;223678000042;C. EDUC. CABUYA;VEREDA CABUYA;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20706;223419000026;I.E.LA SALADA;72402;223419000352;ESC NVA BUENAVISTA;VDA.BUENAVISTA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14392;223807000381;ESC RUR  MIX DOZA TUNA;74762;223807000381;CENT EDUC DANZATUNA(TUNDO DOVIATUMA RIO VERDE);COMUNIDAD INDIG DOZA RIO VERDE;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21027;223162001531;I.E. GERMAN VARGAS CANTILLO;63196;223162000283;ESC. MIXTA CAÑO EL PADRE;VEREDA CAÑO EL PADRE;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25768;223182000476;INSTITUCIÓN EDUCATIVA SAN MARTIN DE CARBONERO;76018;223182000352;ESC RUR MIX SANTA LUCIA;CORREGIMIENTO DE FLECHA SABANA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14231;123686000014;INST EDU SANTA TERESITA;74374;123686001002;LA ENCAÑADA;LA ENCAÑADA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14862;223580001121;CENT EDUC JUAN PABLO II;76505;423580000752;ESC NVA SAN JOSE;VDA PUERTO CAREPA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142237;223580000257;CENTRO EDUCATIVO PIO XII;76101;323580002009;ESC NVA SGDO CORAZON DE JESUS;VDA PUERTO LOPEZ;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142237;223580000257;CENTRO EDUCATIVO PIO XII;76514;223466001766;ESC NVA EL SALTILLO;VDA EL TERMINAL;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26796;223068000989;I.E. CAÑO HONDO;75441;223068002418;LOS NIDOS;VEREDA LOS NIDOS;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14612;223466002371;CENTRO EDC. ESPIRIRU SANTO;76821;223466003009;ESC. NUEVA ESPERANZA;VDA. LA  INDIA;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13902;223670000515;INSTITUCION EDUCATIVA CRUZ CHIQUITA;76872;223670001465;ESCUELA RURAL MIXTA BELEN;VDA. BELEN;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19850;223189001583;IE EL SIGLO;61597;223189000943;ESC NVA VENADO AMARILLO;VDA BENADO AMARILLO;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13899;223670000345;INSTITUCION EDUCATIVA CALLE LARGA;76861;223670001449;ESC RUR MIX SAN ISIDRO;COMUNIDAD SAN ISIDRO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20902;223855000643;IE SAN RAFAEL DEL PIRU;75278;223855001208;LATÓN;CORREG. SAN RAFAEL DEL PIRÚ;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14790;223570001093;INSTITUCION EDUCATIVA SAN JOSE DE PALMIRA;75811;223570000054;EL VARAL;CGTO EL VARAL;RURAL
23;Córdoba;3781;CORDOBA;23586;Purísima;13887;223586000143;COMEJEN;76674;223586000330;ARENAL ARRIBA;ARENAL ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13907;223670000647;CENT EDUC GARDENIA;76894;223670001163;ESC RUR MIX VENECIA;COMUNIDAD DE VENECIA;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;14233;223672000181;INST. EDUC. NUESTRA SE¿ORA DEL ROSARIO;73984;223672000083;ESC. NUEVA DE EL PEÑÓN;VEREDA EL PEÑÓN;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21011;223090000500;INSTITUCION EDUCATIVA EL LIMON;75793;223090000241;ESC NVA LA CABAÑA;VEREDA LA CABAÑA;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21029;223162001646;IE JULIAN PINTO BUENDIA;63203;223162001654;ESC RUR MIX SAN JOSE DE CHOCOLATE;VEREDA SAN JOSÉ DE CHOCOLATE;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21025;223162001042;IE JOSE ANTONIO GALAN RABOLARGO;63185;223162000615;ESC NVA LA QUINTA;CASERIO EL  CARMEN;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14792;223570000186;CENTRO EDUC. LA GRANJITA;75821;223570000895;CARTAGENITA;VDA CARTAGENITA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142238;223580000371;CENTRO EDUCATIVO SANTA ISABEL;76299;223580000371;CENTRO EDUCATIVO SANTA ISABEL;VDA SANTA ISABEL;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20896;223855000040;INSTITUCIÓN EDUCATIVA VILLANUEVA;75249;223855000350;TINAJONES;CORREG. VILLANUEVA;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25768;223182000476;INSTITUCIÓN EDUCATIVA SAN MARTIN DE CARBONERO;76016;223182000409;CENT EDUC DIVINO NIÑO;CORREGIMIENTO DEPISA BONITO;RURAL
23;Córdoba;3781;CORDOBA;23586;Purísima;13886;223586000127;IE ASERRADERO;76663;223586000020;HUESO;HUESO;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14202;223675000025;INSTITUCION EDUCATIVA PASO NUEVO;61646;223675001129;SAN RAFAEL DEL CASTILLO;VER SAN RAFAEL DEL CASTILLO;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25755;223182000140;IE SAN JUAN BAUTISTA DE FLECHA DE SEVILLA;75992;223182000301;CENT DOC RETIRO DE LOS PEREZ;CORREGIMIENTO  DEL RETIRO DE LOS PEREZ;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19845;223189000722;CENT EDUC LOS COPELES;63468;223189000447;ESC RUR MIX EL GUAIMARO;VDA EL GUAIMARO;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14208;223675000424;INSTITUCI¿N EDUCATIVA JOSE MANUEL DE ALTAMIRA;61669;223675001102;CARTAGENITA;VEREDA CARTAGENITA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14540;223686000132;CENT EDUC VALPARAISO;74397;223686000281;EL TERRON;CASERIO EL TERRON;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13902;223670000515;INSTITUCION EDUCATIVA CRUZ CHIQUITA;76876;223670001597;ESCUELA RURAL MIXTA ANDES COMUNIDAD;COMUNIDAD LOS ANDES;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26794;223068000342;CENT EDUC SANTO TOMAS DE AQUINO;75524;223068000342;SANTO TOMÀS DE AQUINO;VEREDA TREJOS;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19839;223189000081;I.E. SAN JOSE DE LA GUNETA;157482;223189000013;ESC NVA CAMPO BONITO;VDA. CAMPO BONITO;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14548;223686001180;I.E. BUENOS AIRES;74575;223686000493;ESC RUR MIXBUENOS AIRES;CORREG BUENOS AIRES;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19843;223189000536;IE LAS PALMITAS;63460;223189001371;ESC NVA CHARCON ARRIBA;VDA CHARCON ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14789;123570000882;INSTITUCION EDUCATIVA BETANIA;75808;223570000801;VILLA ESPERANZA;CGTO VILLA ESPERANZA;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13898;223670000256;IE STA LUCIA LOS CARRETOS;76856;223670000337;ESC RUR MIX COSTA RICA;VDA. COSTA RICA;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21026;223162001166;C.E.COROZA LAS CA¿AS;63188;223162000976;ESC. NUEVA LA POZONA;VEREDA LA POZONA;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19829;223168000439;IE BTO ALFONSO LOPEZ PUMAREJO;63252;223168000064;CENT DOC RUR DE VARONES;CORREG ARACHE;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19847;223189000978;CENT EDUC LOS MIMBRES CENTRO;61583;223189000374;ESC NVA LAS PALOMAS;VDA LAS PALOMAS;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14563;223807000100;PUERTAS NEGRAS;74739;223807000100;PUERTAS NEGRAS;VDA PUERTAS NEGRAS;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14841;223574000211;CENTRO DOCENTE MORINDO FLORIDA;76049;223574000199;CAÑO VIEJO LAS FLORES;CAÑO VIEJO LAS FLORES;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76268;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;VDA COROZALITO;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;14200;223672000521;CENTRO EDUC. LAS NUBES;73989;223672000521;ESC. NUEVA LAS NUBES;VEREDA LAS NUBES;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14853;123580000210;IE JOSE MARIA CORDOBA;76089;223580001768;ESC NVA BUENOS AIRES;VDA BUENOS AIRES;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20705;123419000803;I.E. LOS CORDOBAS;61612;223419000476;CENT EDUC GUAIMARO ABAJO;CORREG.GUAIMARO;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76495;223580001512;EXTENSION SAN MATIA (LA ESPERANZA);VDA SAN MATIAS;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14844;223574000326;CENT DOC VERDUM;76054;223574000326;CENTRO DOCENTE VERDÚM;VERDÚM;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20935;223079000905;IE NTRA SRA DE FATIMA;75746;223079000913;ESC NVA SAN JOSÈ;VEREDA SAN JOSÈ;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21024;223162000950;I.E.DE SEVERA;63094;223162000518;ESC. MIXTA DE CAZUELA;CORREGIMIENTO DE SEVERA;RURAL
