,id,department,timecreated,rol,userid
136181,142,,1717370022,editingteacher,a8f8fd962436c6f08fad831ba4392d23ed01c61a64a314a3ee5bc14b558b8abe
136184,604,Dpto De Ingeniería Ambiental,1717372321,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e
136185,778,Departamento de Psicopedagogía,1717373329,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
136188,27,Departamento De Informática Educativa,1717377360,editingteacher,f36594cf679a8361e86e08d3694ae50d3aed00b15293df1b4607426bfc59f310
136190,536,Departamento De Ingeniería Industrial,1717379171,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a
136191,355,Dpto De Ciencias Naturales,1717379394,editingteacher,87c5972bedc9b7199d5ea41ee39f7d5f3935ecf866739f6ab188546f32358210
136201,134,,1717382723,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe
136203,359,Departamento de Psicopedagogía,1717383300,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9
136204,206,Departamento de Salud Pública,1717385530,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136208,134,,1717388565,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe
136212,242,Dpto Ciencias Administrativas,1717392134,editingteacher,5fb2a8940201fb8c43345791b8886de9eaeb20cfb877f8661ed4de4ea40f1365
136214,206,Departamento de Salud Pública,1717396381,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136215,206,Departamento de Salud Pública,1717397221,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136220,536,Departamento De Ingeniería Industrial,1717409992,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a
136221,596,Departamento de Salud Pública,1717411971,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136222,319,Departamento De Informática Educativa,1717412799,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7
136223,278,Dpto De Ing Agronómica Y Desarroll Rural,1717412871,editingteacher,b34570126ed95ba6b1425d52e7a180f7ed92408b145e82710fff1cd6b4634d7f
136224,319,Departamento De Informática Educativa,1717414571,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7
136225,278,Dpto De Ing Agronómica Y Desarroll Rural,1717414575,editingteacher,b34570126ed95ba6b1425d52e7a180f7ed92408b145e82710fff1cd6b4634d7f
136226,565,Departamento De Bacteriología,1717414759,editingteacher,ed174d0427e5ca1b8b85ed56f804b5e0e8cbcb773068a1dcf015e3cc8b3a84f3
136227,355,Dpto De Ciencias Naturales,1717415070,editingteacher,87c5972bedc9b7199d5ea41ee39f7d5f3935ecf866739f6ab188546f32358210
136228,211,Dpto Ciencias Administrativas,1717416640,editingteacher,a4850e55d2812edf28f7c640b950cf41025e867598d00803a716026b1fc85f00
136229,607,Dpto De Ingeniería Ambiental,1717417505,editingteacher,d0b33574e72d0d71a6206292117bf8e5cf8f323a7fd236032204e3141d1cd8ee
136231,240,Dpto Ciencias Administrativas,1717418871,editingteacher,26d8fcc177b5c5d7471bae82a8a1be650b5d12bc69f282d3d342f417dda503bc
136233,249,Dpto Ciencias Administrativas,1717419890,editingteacher,344534c351c08ecc8455859e813d48041c64429e40bbaabe5db032d8f6f17770
136234,565,Departamento De Bacteriología,1717420038,editingteacher,ed174d0427e5ca1b8b85ed56f804b5e0e8cbcb773068a1dcf015e3cc8b3a84f3
136235,238,Departamento De Idiomas Extranjeros,1717420302,editingteacher,de648935b020e3c25b380dfdaf66cf1f800c2153b902aec8ef9b27656860e1cf
136236,565,Departamento De Bacteriología,1717421597,editingteacher,ed174d0427e5ca1b8b85ed56f804b5e0e8cbcb773068a1dcf015e3cc8b3a84f3
136241,732,Departamento De Informática Educativa,1717423697,editingteacher,662463be665b1e687a0c2ba63cd1cdc97478bf33ebe04fd4dcfe514ba53df5a7
136242,423,Dpto De Ing Agronómica Y Desarroll Rural,1717423959,editingteacher,97e06a08a949a1d7d0c14ddfa3dcf409f4f6a8250466606dcb2b9de612e29199
136243,240,Dpto Ciencias Administrativas,1717424180,editingteacher,26d8fcc177b5c5d7471bae82a8a1be650b5d12bc69f282d3d342f417dda503bc
136244,240,Dpto Ciencias Administrativas,1717424468,editingteacher,26d8fcc177b5c5d7471bae82a8a1be650b5d12bc69f282d3d342f417dda503bc
136246,271,Departamento De Química,1717425957,editingteacher,e668216639dc136263a51ba399e674f172a7b53c6de7c0d097cc99e732145e31
136247,360,Departamento De Ciencias Jurídicas,1717425981,editingteacher,1029f2941316bdbab3119f2f44f51ee5ae04e0b2cbe7332f83245409f601848b
136249,214,Dpto Ciencias Administrativas,1717426282,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71
136250,240,Dpto Ciencias Administrativas,1717426448,editingteacher,26d8fcc177b5c5d7471bae82a8a1be650b5d12bc69f282d3d342f417dda503bc
136251,735,Dpto De Ing Agronómica Y Desarroll Rural,1717426629,editingteacher,8ae8f8c9b17505ffc1a69172e3c881ee51a5e1c0aff8166b2f96399453a8c4cb
136252,237,Dpto Ciencias Administrativas,1717426654,editingteacher,14c5cf06fb6dc67cc7d5c61d589f53e7aee640a0b845754c3f148dfc53f35cd8
136253,200,Dpto Ciencias Administrativas,1717426847,editingteacher,95cd2493da355a18996db0ecb1373a0d878fc5077e66e9294225e7d53c9c4e34
136256,206,Departamento de Salud Pública,1717427647,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136257,237,Dpto Ciencias Administrativas,1717427662,editingteacher,14c5cf06fb6dc67cc7d5c61d589f53e7aee640a0b845754c3f148dfc53f35cd8
136258,594,Departamento De Matemáticas Y Estadístic,1717427796,editingteacher,1d5f87184a03eba3f38f24aa7983ee1bc1566bd8050b32d5b701d1b9430a6c3b
136259,128,Departamento De Biología,1717427830,editingteacher,3c1a1b549f386cb0d6b9db622616d093efae7f9f741e62f3b39d7e8f7348e1ba
136260,221,Dpto Ciencias Administrativas,1717427844,editingteacher,ce57a0a1ce7c240d1c0c629c1b3a81227785366d83b9f3e38372168e9ee675f3
136262,596,Departamento de Salud Pública,1717428104,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136263,540,Departamento De Ingeniería Industrial,1717428259,editingteacher,35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02
136264,596,Departamento de Salud Pública,1717428397,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136265,261,Departamento de Ciencias Acuícolas,1717428400,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b
136266,540,Departamento De Ingeniería Industrial,1717428552,editingteacher,35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02
136270,542,Departamento De Ingeniería Industrial,1717429163,editingteacher,a5e6b294b8536b34b48c6f42b6d8b66ae5700e412280fea3679d05dff88431bb
136271,107,Dpto De Ing De Sistemas Y Telecomunicaci,1717429198,editingteacher,403e63380c2ec50698de6765977ec22f479a4778a6c353013c4fb4659f5e30b3
136272,634,Departamento De Química,1717429334,editingteacher,ff32a067c04c479948f1a745739f610b0e6f161c9ac17850d1128e512956ef31
136274,596,Departamento de Salud Pública,1717429501,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136275,325,Departamento De Informática Educativa,1717429549,editingteacher,fa96041e3e398012eabf6f590c66899647f7c182f221bfb71dea02ca5221f58a
136276,268,Departamento De Informática Educativa,1717429694,editingteacher,d98fea4bf956cac6f07f05d147473fdc8e375952c9717ca32f6c3b5f7dbfed3a
136278,778,Departamento de Psicopedagogía,1717430275,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
136279,346,Departamento De Química,1717430361,editingteacher,ac671168be209eff315c1dc4cb4be0660cf62ec663685960a44761e6e5937823
136282,542,Departamento De Ingeniería Industrial,1717431094,editingteacher,a5e6b294b8536b34b48c6f42b6d8b66ae5700e412280fea3679d05dff88431bb
136283,536,Departamento De Ingeniería Industrial,1717431197,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a
136284,245,Dpto Ciencias Administrativas,1717431674,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c
136285,574,Departamento De Matemáticas Y Estadístic,1717431815,editingteacher,a7c2d94b28d134300366b37433e9629954bb0b83b65fb14788ffb4ab614469fe
136288,237,Dpto Ciencias Administrativas,1717432576,editingteacher,14c5cf06fb6dc67cc7d5c61d589f53e7aee640a0b845754c3f148dfc53f35cd8
136290,648,Departamento de Regencía Y Farmacia,1717433269,editingteacher,1b3875696cd8c9316ae95e0703f5807013647a166500226299a21bc97ef54ab7
136291,239,Dpto Ciencias Administrativas,1717433503,editingteacher,1e6f12cb2f5aebea09157a6fd47bbb39d285c24454558f93d698848478b78bef
136294,332,Departamento De Biología,1717434226,editingteacher,f182e84b177cc76e75ce90b6bc9e3d9cf781012678570d9f8465394e54c09424
136297,319,Departamento De Informática Educativa,1717435018,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7
136298,340,Dpto De Ciencias Naturales,1717435408,editingteacher,2bffc2cc3e17ffe99cac814afe0a42778676fc737d6dffa2ddf72421bf5994de
136301,27,Departamento De Informática Educativa,1717436680,editingteacher,f36594cf679a8361e86e08d3694ae50d3aed00b15293df1b4607426bfc59f310
136302,612,Dpto De Ingeniería Ambiental,1717436717,editingteacher,d21bcbb2e26aecd1cc76a040a72df67e448f2a5fe6f27270a91f032b616b8f3d
136303,612,Dpto De Ingeniería Ambiental,1717437074,editingteacher,d21bcbb2e26aecd1cc76a040a72df67e448f2a5fe6f27270a91f032b616b8f3d
136306,360,Departamento De Ciencias Jurídicas,1717437560,editingteacher,1029f2941316bdbab3119f2f44f51ee5ae04e0b2cbe7332f83245409f601848b
136307,340,Dpto De Ciencias Naturales,1717438368,editingteacher,2bffc2cc3e17ffe99cac814afe0a42778676fc737d6dffa2ddf72421bf5994de
136308,206,Departamento de Salud Pública,1717438514,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136309,544,Departamento De Química,1717439236,editingteacher,17ebda2bab6ec00c917c03e437834b228e669cfe9c5809698fb774c21e939818
136310,211,Dpto Ciencias Administrativas,1717440312,editingteacher,a4850e55d2812edf28f7c640b950cf41025e867598d00803a716026b1fc85f00
136312,735,Dpto De Ing Agronómica Y Desarroll Rural,1717441968,editingteacher,8ae8f8c9b17505ffc1a69172e3c881ee51a5e1c0aff8166b2f96399453a8c4cb
136313,732,Departamento De Informática Educativa,1717442692,editingteacher,662463be665b1e687a0c2ba63cd1cdc97478bf33ebe04fd4dcfe514ba53df5a7
136315,214,Dpto Ciencias Administrativas,1717443443,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71
136317,319,Departamento De Informática Educativa,1717444197,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7
136318,411,Dpto De Ing Agronómica Y Desarroll Rural,1717444875,editingteacher,b5b99588dabe7374ea2ab80919fa8d4d462f97e9b333d5068efe47e8780cc610
136322,446,Departamento De Ciencias Jurídicas,1717446487,editingteacher,9a901cbfc73368cfea858bd228e310fd982f08f7a6d798e15614622777a9d20c
136323,423,Dpto De Ing Agronómica Y Desarroll Rural,1717446787,editingteacher,97e06a08a949a1d7d0c14ddfa3dcf409f4f6a8250466606dcb2b9de612e29199
136324,583,Departamento De Matemáticas Y Estadístic,1717446839,editingteacher,6715288f4a6c635251c7544c3431baf76a41bc3e75499122625e6af3c48c1b58
136325,206,Departamento de Salud Pública,1717446962,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136328,85,Dpto De Ing De Sistemas Y Telecomunicaci,1717448787,editingteacher,24a5d80851751f6c394816e353bec568ee19154f20af1a7ed06e90710de2646c
136329,319,Departamento De Informática Educativa,1717449192,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7
136331,325,Departamento De Informática Educativa,1717450119,editingteacher,fa96041e3e398012eabf6f590c66899647f7c182f221bfb71dea02ca5221f58a
136332,423,Dpto De Ing Agronómica Y Desarroll Rural,1717450167,editingteacher,97e06a08a949a1d7d0c14ddfa3dcf409f4f6a8250466606dcb2b9de612e29199
136334,214,Dpto Ciencias Administrativas,1717450253,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71
136335,185,Departamento De Biología,1717450330,editingteacher,487e24e32dc6cfddb9d4de178169c7fbb2d5114113840884b487d4f50e6b1ea3
136337,319,Departamento De Informática Educativa,1717451472,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7
136338,242,Dpto Ciencias Administrativas,1717451500,editingteacher,5fb2a8940201fb8c43345791b8886de9eaeb20cfb877f8661ed4de4ea40f1365
136343,656,Departamento De Bacteriología,1717452139,editingteacher,2af31f076f3a8e179d1264a33b7f48dc4c4e4c246df126fea79a429aee7aa5b2
136345,596,Departamento de Salud Pública,1717452504,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136347,323,Departamento De Idiomas Extranjeros,1717452914,editingteacher,58e82daa7b4b0a48f10e97fb8a188a84955c5217357ebabcaa582cbded4fba55
136349,226,Dpto Ciencias Administrativas,1717453503,editingteacher,5fe48b011352947dc087cb171c8dc21b71623c55c70411889902d09374bb3866
136350,459,Departamento De Química,1717453553,editingteacher,9395fa5042c6551c92aa04de0b4152ca79a48faacae026f9e2d967ca5a95c327
136355,706,Departamento De Ciencias Jurídicas,1717455750,editingteacher,0ca8db7afaab56d714c075335a79f217e4d23522967ac1033d8a900a74a3cdc9
136356,359,Departamento de Psicopedagogía,1717455794,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9
136357,89,Dpto De Ing De Sistemas Y Telecomunicaci,1717455988,editingteacher,de1100fa00ed916f191f0566f261520e412bd2db7eb2d428b496d04b87f60dec
136359,134,,1717456814,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe
136361,459,Departamento De Química,1717457558,editingteacher,9395fa5042c6551c92aa04de0b4152ca79a48faacae026f9e2d967ca5a95c327
136362,142,,1717458173,editingteacher,a8f8fd962436c6f08fad831ba4392d23ed01c61a64a314a3ee5bc14b558b8abe
136366,276,Departamento De Biología,1717459077,editingteacher,8ff0272a26f86d7050fc3629166eda6fa9002a4964309f6023a2697ef25a197e
136372,321,Departamento de Psicopedagogía,1717461268,editingteacher,a4aa7bb4c57456a627e49ddf07f58ef67468409143767d427d32fd0b3d580bf0
136374,206,Departamento de Salud Pública,1717461524,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136377,246,Dpto Ciencias Administrativas,1717463716,editingteacher,0448802e53ef400f0af82ea6878ca8c0f8ae28ef9dea80e4e30923c9898a25ce
136379,604,Dpto De Ingeniería Ambiental,1717463858,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e
136381,596,Departamento de Salud Pública,1717465211,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136382,596,Departamento de Salud Pública,1717465487,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136385,134,,1717465751,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe
136386,15,Departamento de Psicopedagoga,1717465925,editingteacher,db4dab532d9c6d67273e2966fe08cbc2b6c9e25946388d4a76663d69d34bab27
136389,124,,1717466878,editingteacher,0d932974f76f1eb89ea8805540316f269fae06ce016fd54fa6931bcc6a7dc94b
136390,237,Dpto Ciencias Administrativas,1717467006,editingteacher,14c5cf06fb6dc67cc7d5c61d589f53e7aee640a0b845754c3f148dfc53f35cd8
136391,540,Departamento De Ingeniería Industrial,1717468003,editingteacher,35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02
136393,210,Dpto Ciencias Administrativas,1717468780,editingteacher,62f7d0e64e6dd00aa85a8fd12220e6894d5ba325dca335aaf36b3c14145896f2
136394,596,Departamento de Salud Pública,1717469492,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
136400,521,Departamento De Matemáticas Y Estadístic,1717472073,editingteacher,915e9cf9ed1019528c3160d187fe646abf49387535cf39f4179b840e3a0bb8ce
136402,272,Departamento de Psicopedagogía,1717473963,editingteacher,6620b71d985f20d53995acb927ad7f8d345d0e076ec8ee2354ac20ac2437c508
136403,545,Departamento De Biología,1717474668,editingteacher,35de167808cdb09b73f091eca500b151a86938f2f2713d38e6dea969efa0caa9
136405,42,,1717476306,editingteacher,084f3bd7391517d2e540fd2e6de7016ba047a0d622b26fd236c3772089838417
136406,778,Departamento de Psicopedagogía,1717476637,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
136407,656,Departamento De Bacteriología,1717479586,editingteacher,2af31f076f3a8e179d1264a33b7f48dc4c4e4c246df126fea79a429aee7aa5b2
136408,200,Dpto Ciencias Administrativas,1717483465,editingteacher,95cd2493da355a18996db0ecb1373a0d878fc5077e66e9294225e7d53c9c4e34
136409,359,Departamento de Psicopedagogía,1717498393,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9
136410,206,Departamento de Salud Pública,1717499303,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136411,123,,1717499574,editingteacher,407d570ce85c4a7a01921c94942aacdc536e2a3bd944c4f456dd199e5d425945
136412,536,Departamento De Ingeniería Industrial,1717499639,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a
136413,481,Departamento De Geografía Y Medio Ambien,1717499714,editingteacher,ba250db0b0fd14216dfaebb44f6d4a67ee3fbdc53bf83ca0876c529ab91ca5f5
136414,206,Departamento de Salud Pública,1717499870,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136415,540,Departamento De Ingeniería Industrial,1717500074,editingteacher,35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02
136416,359,Departamento de Psicopedagogía,1717500076,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9
136417,495,Departamento de Física y Electrónica,1717500645,editingteacher,9a3e84559ee2b9282d5fae05ef23d82a6b6067835bd0fac426167c39216e2f57
136419,205,Departamento de Salud Pública,1717501505,editingteacher,c2f2d16d2149aa6abae99d89d9747b98d288ebcd5026e0a3733abf57cf7aaaa8
136420,541,Departamento De Ingeniería Industrial,1717502173,editingteacher,352e1cca5aadbea7b116809e621211287785efd6e9fcffcab6f3ed5145c4bd33
136421,597,Dpto De Ingeniería Ambiental,1717502208,editingteacher,dc64c63438db513ee29cef29b4bc6ff25c375de420ee6c539ea410754c04b1f3
136422,325,Departamento De Informática Educativa,1717502415,editingteacher,fa96041e3e398012eabf6f590c66899647f7c182f221bfb71dea02ca5221f58a
136423,355,Dpto De Ciencias Naturales,1717502612,editingteacher,87c5972bedc9b7199d5ea41ee39f7d5f3935ecf866739f6ab188546f32358210
136424,484,Departamento De Geografía Y Medio Ambien,1717502693,editingteacher,7785344a51e13abae813390d156d96505bf145b7b90cff155f9f2b182df17c66
136425,206,Departamento de Salud Pública,1717502765,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136427,206,Departamento de Salud Pública,1717502986,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
136429,106,Dpto De Ing De Sistemas Y Telecomunicaci,1717503650,editingteacher,bf8939a9b57ea686425c58d20481aaff2c54b6ab05a619f396a378f143878002
136430,495,Departamento de Física y Electrónica,1717503781,editingteacher,9a3e84559ee2b9282d5fae05ef23d82a6b6067835bd0fac426167c39216e2f57
136431,649,Departamento de Salud Pública,1717504522,editingteacher,b6970dbd52fc468847a3bbc65c34e853812365fab229e249ca5cc478947888c1
136433,584,Departamento De Matemáticas Y Estadístic,1717505519,editingteacher,b70be894f79cf566228b1478d58ceb3560e2e27c39dcd9c86ce9e816e9935b03
136434,707,Departamento De Ciencias Jurídicas,1717505563,editingteacher,71412ce289974130d7e1667b8d08a22c809d76271aaea52d7e878d73273781e1
136435,536,Departamento De Ingeniería Industrial,1717505661,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a
136439,321,Departamento de Psicopedagogía,1717506378,editingteacher,a4aa7bb4c57456a627e49ddf07f58ef67468409143767d427d32fd0b3d580bf0
